med_id,medicine_name,type,months_to_expiry,unit_cost
B90F428830,Especiallyvir,Antibiotic,12,600
F94O692918,Bedcillin,Antibiotic,12,600
X10D697658,Jobvir,Vaccine,12,60
V99Y739027,Whomcillin,Antibiotic,12,125
O94V309616,Valueol,Analgesic,12,70
P32M433813,Seasonstatin,Vitamin,12,650
O92D605086,Professorol,Diuretic,12,150
E29T689211,Cutxone,Analgesic,12,300
K14F317761,Heartvir,Immunosuppressant,12,95
D81K102931,Alonexone,Anticoagulant,12,400
N9Q391067,Withcillin,Anti-inflammatory,12,350
G93Y884251,Probablystatin,Anti-inflammatory,12,600
F70U634071,Todayol,Anti-inflammatory,12,300
U77F859410,Earlyol,Respiratory,12,85
F65E637561,Radiocillin,Diuretic,12,145
E50L169410,Indeedol,Diuretic,12,90
L76M719354,Summerxone,Vaccine,12,110
X17M137147,Realizestatin,Cardiovascular,12,110
T82M20418,Azepam,Antiviral,12,65
W92B673058,Callin,Antifungal,12,500
L30W871603,Sourcein,Diuretic,12,450
X66Z290307,Hitzepam,Antidepressant,12,250
M61A315486,Mightstatin,Antidepressant,12,65
F69U324435,Outsidein,Immunosuppressant,12,90
O4X518333,Individualzepam,Diuretic,12,95
S80V25076,Presentvir,Analgesic,12,120
Y8W76434,Standardzepam,Antipsychotic,12,50
G36V574934,Foreignvir,Diuretic,12,85
D63W743286,Realitycillin,Vitamin,12,500
Q23N926089,Daycillin,Antibiotic,12,85
A61I77542,Missioncillin,Antihistamine,12,55
V11Y130550,Losestatin,Respiratory,12,85
T69W751887,Opportunityzepam,Antipsychotic,12,90
J15Z143672,Includingin,Anticonvulsant,12,55
S40T678473,Camerazepam,Antifungal,12,300
U37G5772,Nationalol,Immunosuppressant,12,200
C46Y724071,Includingvir,Analgesic,12,120
D15Y805650,Appearcillin,Steroid,12,55
P36F360464,Bexone,Anticoagulant,12,90
Z21L383390,Drawxone,Antifungal,12,500
P72Q500910,Lightxone,Anticoagulant,12,120
S15J571480,Pieceol,Analgesic,12,600
F39N994223,Waycillin,Diuretic,12,350
A58K548012,Conferencezepam,Analgesic,12,55
J31F132048,Asxone,Immunosuppressant,12,300
V22Y941692,Becauseol,Anticoagulant,12,110
M6R781914,Reasonvir,MuscleRelaxant,12,400
Q61T904567,Physicalol,Steroid,12,70
L58Q87765,Inxone,Antiviral,12,600
S22V998462,Sendol,Steroid,12,55
A42D756896,Defensestatin,Vaccine,12,200
R69G459854,Marketxone,Diuretic,12,110
L58X763316,Thosexone,Cardiovascular,12,150
C37X773109,Northvir,Antipyretic,12,85
V9P276473,Senseol,Anti-inflammatory,12,110
G83I757840,Businessstatin,Antifungal,12,500
C83N34854,Latestatin,Steroid,12,150
C35J399702,Analysisvir,Antifungal,12,110
A30G291409,Thisxone,Analgesic,12,70
X15N600157,Capitalxone,Anticonvulsant,12,550
Z83O688979,Traditionalol,Vaccine,12,80
R62V829520,Feelingzepam,Antihistamine,12,250
N78N814527,Mezepam,Diuretic,12,115
K15P810461,Optioncillin,Steroid,12,550
U0E139324,Toocillin,MuscleRelaxant,12,350
U37M941366,Notein,Immunosuppressant,12,250
O19P45474,Tenvir,Vitamin,12,500
A8F334557,Workerstatin,Antifungal,12,55
J2G979592,Supportcillin,Anticonvulsant,12,350
T39A661937,Againstin,Anticoagulant,12,300
U51X641567,Betweencillin,Immunosuppressant,12,250
L94N57681,Whozepam,Vaccine,12,500
U74Y296021,Paststatin,Anticoagulant,12,90
V7Y887299,Presentin,Antihypertensive,12,650
Z16T762287,Despitestatin,Immunosuppressant,12,110
N68P750276,Outsidecillin,MuscleRelaxant,12,110
P75F266143,Summercillin,Anti-inflammatory,12,450
U42T228272,Dealzepam,Antipyretic,12,145
F24Y182308,Treatmentzepam,Antifungal,12,450
Q96Y215117,Employeexone,Antipsychotic,12,150
I83O712126,Publicin,Anticoagulant,12,85
K97Y131568,Savexone,Cardiovascular,12,45
B63M644291,Certainin,Anticonvulsant,12,105
T12T910074,Clearin,Antidepressant,12,200
X65P844245,Stopxone,Immunosuppressant,12,550
O19U211075,Schoolzepam,Antihistamine,12,65
W99G131305,Considerxone,Diuretic,12,85
D59Z29429,Abovevir,MuscleRelaxant,12,50
J51W701571,Hospitalstatin,Respiratory,12,150
H11R420940,Sensexone,Anticoagulant,12,85
N87L48621,Amountcillin,Immunosuppressant,12,90
L76Q498416,Storyxone,Anticonvulsant,12,400
F85S399247,Knowcillin,Anti-inflammatory,12,85
E32C496848,Culturein,Antihistamine,12,90
R52X399563,Losezepam,Cardiovascular,12,70
I75P556428,Totalstatin,Antipyretic,12,250
E54P830855,Attackvir,Anticoagulant,12,300
I77Q421001,Behaviorvir,Diuretic,12,70
J58G813456,Byol,Vaccine,12,55
S33A13408,Provideol,Anticonvulsant,12,80
E95K649441,Waterin,Analgesic,12,350
S34Q605756,Mustin,Steroid,12,100
N23L672136,Decadeol,Antifungal,12,450
E61R117592,Billionin,Antifungal,12,350
G7B596183,Performancevir,Antihistamine,12,550
P79Q994024,Withoutvir,Antihistamine,12,200
A86U513741,Sensein,Anticonvulsant,12,85
S13H500441,Actol,MuscleRelaxant,12,135
K6U754224,Admitin,Antidepressant,12,115
G25V672930,Societyzepam,Antipyretic,12,350
O75O740636,Agreementin,Antidepressant,12,500
Q29S725391,Suchstatin,Steroid,12,80
W45K43007,Executivexone,Antifungal,12,300
X55O592350,Resultvir,Vitamin,12,400
X78P305380,Savezepam,Antihypertensive,12,55
W92P362107,Bigzepam,Antihypertensive,12,650
E21O857656,Bloodvir,Antibiotic,12,350
Q32S18329,Usezepam,Diuretic,12,120
E14L736799,Itemcillin,Anticoagulant,12,200
J55L419897,Hearxone,Diuretic,12,55
A85R280094,Childstatin,Cardiovascular,12,300
G53W140623,Themselveszepam,MuscleRelaxant,12,400
C32L238909,Paperzepam,Antipsychotic,12,115
H62L393338,Windin,MuscleRelaxant,12,125
H38L384354,Whomzepam,Vaccine,12,120
K70J888488,Createin,Vitamin,12,65
F26F588366,Mediain,Vitamin,12,200
G36H791019,Individualxone,Antifungal,12,350
G12G16042,Legstatin,Vaccine,12,70
F32S8301,Newsin,Steroid,12,500
V41I567506,Raceol,Cardiovascular,12,300
W48F188293,Livexone,Analgesic,12,85
P36R402687,Medicalzepam,Steroid,12,150
Q2N950000,Developmentzepam,Immunosuppressant,12,95
B61F663496,Choosecillin,Antipyretic,12,80
A72Y840058,Undercillin,Vaccine,12,500
N86K644958,Notevir,Vaccine,12,200
A96W970805,Anyonestatin,MuscleRelaxant,12,200
J9R849503,Pullzepam,MuscleRelaxant,12,60
I1P443874,Standstatin,Cardiovascular,12,400
T66V551835,Explainxone,Antipsychotic,12,100
I91E974578,Reducevir,Respiratory,12,150
H44K491743,Networkxone,Diuretic,12,70
M42H225791,Morezepam,Vitamin,12,70
M70N113228,Thesevir,Anti-inflammatory,12,250
Q80F374970,Traditionalin,Antihistamine,12,550
R28V170197,Friendzepam,Immunosuppressant,12,400
V4V769148,Darkxone,Antifungal,12,95
Z64U367627,Hotelol,Anti-inflammatory,12,115
S67Y620846,Orxone,Anticonvulsant,12,90
J93Z840672,Optionxone,Anticonvulsant,12,200
W97R511330,Hotelin,Vitamin,12,300
N82K724875,Wayol,Antibiotic,12,55
I80Z316825,Traditionalstatin,MuscleRelaxant,12,400
K9A26285,Decidecillin,Antihistamine,12,300
A78S844728,Ivir,Vitamin,12,250
D85C654985,Whosexone,Antihistamine,12,90
Q11Q83198,Effectzepam,Anticoagulant,12,60
R1H923218,Environmentin,Steroid,12,60
J28K260006,Congressin,Antifungal,12,135
C18P59071,Aol,Anti-inflammatory,12,350
Z33F548381,Actuallycillin,Antipyretic,12,60
K73U377529,Alwaysol,Antipsychotic,12,60
G1D335669,Collegestatin,Analgesic,12,110
A92J2623,Sayol,Diuretic,12,110
W63X750013,Peacexone,Steroid,12,550
C33A879082,Girlvir,Anti-inflammatory,12,350
G98I890853,Himzepam,Anticoagulant,12,200
D60K197178,Programin,Anticoagulant,12,65
J76R141127,Growthcillin,Anti-inflammatory,12,95
U6O335071,Reasonvir,Steroid,12,50
I77V312261,Valuevir,Steroid,12,150
D10P551405,Fewcillin,Antibiotic,12,105
R0N632990,Worryxone,Cardiovascular,12,350
H12K114621,Assumevir,Antihistamine,12,450
P98N819688,Shouldcillin,Anticonvulsant,12,100
Z7X250975,Todaystatin,Antihistamine,12,55
B36M392577,Weightol,Antifungal,12,650
O26L102590,Yourin,Steroid,12,350
U13B8081,Leastol,Diuretic,12,250
L40I870890,Developmentvir,Anticonvulsant,12,80
W23W709013,Eachstatin,Antipyretic,12,65
O65U27389,Publicol,MuscleRelaxant,12,45
Y55F250873,Fallvir,Cardiovascular,12,350
S51Z649701,Preventvir,MuscleRelaxant,12,550
G30B304866,Buildingcillin,Antibiotic,12,600
P11Y616430,Recordin,Antipyretic,12,110
R31T172569,Servicestatin,Antifungal,12,150
L73R210335,Greatin,Respiratory,12,95
D62Y77932,Eyevir,MuscleRelaxant,12,120
S2P272687,Enoughcillin,Antipsychotic,12,85
C46S166131,Suggeststatin,Antifungal,12,50
I84V337688,Storeol,Antipyretic,12,250
M71C391737,Personstatin,Antiviral,12,55
M57N789029,Improvezepam,Vaccine,12,400
D54Z929465,Treecillin,Steroid,12,115
F11F582362,Beautifulin,Antihypertensive,12,350
T49H204143,Askstatin,Antihistamine,12,400
B79M355255,Chargezepam,Antiviral,12,650
H66L707322,Womanxone,Antihypertensive,12,150
J76T20938,Themselvesxone,Anti-inflammatory,12,300
V5N599065,Officialvir,MuscleRelaxant,12,55
D91H471619,Stuffstatin,MuscleRelaxant,12,115
P27N379808,Sonol,Anticoagulant,12,550
S77D660758,Yetcillin,Antipyretic,12,450
R67O640343,Untilvir,Vaccine,12,115
Z62Z774948,Reachzepam,Antihypertensive,12,65
R57M649856,Bornin,Cardiovascular,12,110
B98I902230,Prettyvir,Cardiovascular,12,65
R16P426693,Costxone,Immunosuppressant,12,300
P33Q636470,Nonexone,Antihypertensive,12,75
U82Q952129,Agreecillin,Antiviral,12,90
I0H369240,Seekzepam,Vaccine,12,300
R65S866348,Showxone,Antifungal,12,135
B24H79467,Preparezepam,Anticonvulsant,12,90
P36Q718552,Containcillin,Cardiovascular,12,300
M22V760015,Overstatin,Vitamin,12,600
N18J373583,Togetherxone,Cardiovascular,12,550
G64S920453,Formol,Antidepressant,12,300
T61D114441,Parentin,Antipsychotic,12,60
L56P904829,Carexone,Analgesic,12,115
N11M566699,Girlzepam,Antipsychotic,12,650
R68B510976,Yourol,Antidepressant,12,115
P87X157498,Programcillin,Antidepressant,12,95
G21Q130597,Filmxone,Antifungal,12,650
U99R150050,Thinkxone,Respiratory,12,300
J12T495447,Westzepam,Antifungal,12,350
Y38Y611297,Goalvir,Antiviral,12,125
M0D15667,Morningzepam,Antipyretic,12,550
Y84M480112,Managein,Cardiovascular,12,90
L95F437850,Agool,Steroid,12,200
G13U692318,Modelvir,Anticoagulant,12,80
J0N889700,Ourzepam,Diuretic,12,95
A41G570825,Lookstatin,Antibiotic,12,250
X42R617791,Southstatin,Antipyretic,12,45
X82P708251,Preventcillin,Respiratory,12,85
Q53A804634,Technologycillin,Analgesic,12,150
C40U862381,Forceol,Antipyretic,12,65
K57Z901847,Changezepam,Anticonvulsant,12,400
X58D43588,Surein,Vaccine,12,105
D86B87515,Difficultvir,Antifungal,12,95
A79U369051,Mrol,Antidepressant,12,70
B30R551055,Stylestatin,Anticoagulant,12,450
N84I909937,Sendol,MuscleRelaxant,12,550
C52L580535,Severalvir,Cardiovascular,12,300
F97K194577,Personcillin,Anti-inflammatory,12,115
W17M837390,Bitcillin,Antihypertensive,12,300
G5V866132,Neverxone,Immunosuppressant,12,85
I2J928279,Positivevir,Antibiotic,12,105
V43D121930,Purposeol,Antipsychotic,12,550
X84R894699,Outsideol,Anti-inflammatory,12,100
B32A13120,Amountvir,Steroid,12,70
F80Q575386,Ideavir,Anti-inflammatory,12,80
G82F683989,Importantcillin,Anticoagulant,12,600
Z52E537270,Tripxone,Antihypertensive,12,75
S13I793287,Significantzepam,Antihistamine,12,550
H17B312206,Growvir,Antihypertensive,12,200
H44N940331,Futurezepam,Respiratory,12,350
P23Q744856,Hisvir,Antibiotic,12,150
I42M224910,Tenzepam,Analgesic,12,60
W31X658680,Eastol,Vaccine,12,500
P17R937440,Stockol,Anticonvulsant,12,65
Z30D499713,Storyvir,Antihistamine,12,300
N54X368048,Agentstatin,Antifungal,12,150
L96E511303,Experienceol,MuscleRelaxant,12,650
B19F824681,Cardcillin,Diuretic,12,600
S29F600979,Timezepam,Vitamin,12,650
I43C486452,Revealstatin,Analgesic,12,120
Z43A981139,Coachol,Vitamin,12,45
O40D694058,Lettercillin,Vaccine,12,300
A4J431749,Fearxone,Anti-inflammatory,12,80
P93V860339,Talkol,Immunosuppressant,12,500
J19C954886,Decisionol,Analgesic,12,80
X10E439672,Casestatin,MuscleRelaxant,12,450
A68F128944,Businessxone,Vaccine,12,300
N28H534504,Challengein,Antiviral,12,200
U36C599441,Icillin,Antidepressant,12,75
J9E150645,Establishstatin,Antiviral,12,600
W80V120651,Putstatin,Antiviral,12,400
C76H637995,Artcillin,Anticoagulant,12,75
J85R62860,Presentin,Diuretic,12,80
R28L862384,Howxone,Antibiotic,12,70
I35W579114,Itol,Anti-inflammatory,12,300
W21G896612,Missol,Antiviral,12,70
P94U751985,Callzepam,Cardiovascular,12,500
Z66Z263155,Songol,Antiviral,12,60
R58S279039,Minutecillin,Antihypertensive,12,600
C71H566054,Paperxone,MuscleRelaxant,12,110
M20L643537,Mrscillin,Antipyretic,12,450
L76U600204,Closeol,Analgesic,12,150
S1R73498,Largein,MuscleRelaxant,12,95
H0V506883,Managerzepam,Immunosuppressant,12,300
O19G634501,Nationvir,MuscleRelaxant,12,300
Z8N328171,Officerzepam,Antidepressant,12,200
B21C565849,Addxone,Antipyretic,12,400
P49C951222,Expertol,Antihypertensive,12,150
D86O439885,Planin,Antihypertensive,12,350
U6R11773,Ratherzepam,Respiratory,12,400
L86A470911,Toughin,MuscleRelaxant,12,200
A40U4370,Quitevir,Antibiotic,12,150
T2T72616,Daystatin,Antihypertensive,12,95
M76V472471,Newspaperxone,Diuretic,12,550
M51X180147,Badxone,Anti-inflammatory,12,75
H20N504462,Acceptcillin,Antifungal,12,70
P16P388331,Experiencestatin,Respiratory,12,85
O5A95647,Quicklystatin,Antibiotic,12,85
E16M994803,Checkvir,Anticoagulant,12,200
D71K608165,Forcecillin,Antipsychotic,12,150
C52S212492,Decisionzepam,Antipsychotic,12,115
P42I384693,Intoin,Antiviral,12,60
S61B675029,Planin,Immunosuppressant,12,550
P72D877805,Bedol,Cardiovascular,12,300
W69H527198,Skillin,Anticoagulant,12,50
G17W752653,Positionol,Steroid,12,50
V62C93966,Itsstatin,Antidepressant,12,550
N25W897741,Questionol,Antiviral,12,200
W66M766091,Itxone,MuscleRelaxant,12,110
C11B235839,Majorvir,Antipyretic,12,140
Z75U377541,Sourcestatin,Antihistamine,12,650
N38G311655,Throwcillin,Respiratory,12,90
N21W279633,Itsin,MuscleRelaxant,12,250
Y72V725268,Outol,Vitamin,12,200
J9D592961,Typein,Antidepressant,12,60
F73P787463,Spendin,Anticoagulant,12,300
K94Y692495,Travelol,Antibiotic,12,400
V63Y485707,Suggeststatin,Antidepressant,12,150
L77B856985,Letterxone,Antibiotic,12,200
H91W383747,Politicalin,Antipsychotic,12,120
N27E938726,Radiovir,Antiviral,12,500
D97G375840,Studystatin,Antifungal,12,300
S99H128194,Politicalol,Immunosuppressant,12,550
V5N967540,Decadestatin,Immunosuppressant,12,105
H84U752542,Windowvir,Antipsychotic,12,85
R85N998168,Getcillin,Immunosuppressant,12,450
U54T961457,Anyonexone,Vitamin,12,200
D92R391231,Camerazepam,Immunosuppressant,12,250
O36E520973,Schoolxone,Vaccine,12,65
S55O76092,Listencillin,Antibiotic,12,300
C87P979321,Suchstatin,Anticonvulsant,12,75
M65U598351,Placezepam,Antiviral,12,350
X53F367543,Losszepam,Respiratory,12,600
E10S443150,Soldiervir,Antihypertensive,12,85
K54C122091,Singlecillin,Steroid,12,500
C37U283352,Housezepam,Immunosuppressant,12,300
P41J60234,Communitystatin,Diuretic,12,115
B31E73011,Groundin,Vitamin,12,350
T61T144575,Placein,Anticoagulant,12,150
M28N738431,Readcillin,Vitamin,12,75
D46S540868,Citizenstatin,Antipyretic,12,75
Z80R243717,Believecillin,Antiviral,12,70
P15U45939,Communityzepam,Anticonvulsant,12,250
R11Q463753,Southernin,Diuretic,12,350
X29X803810,Pastin,Vaccine,12,70
D48O724633,Educationxone,Antipyretic,12,50
G40U707251,Songin,Diuretic,12,70
L96C285017,Seriesvir,Vitamin,12,650
A12U322227,Tonightin,Antibiotic,12,400
T52U643773,Breakin,Antipyretic,12,500
S43K285603,Alwaysin,Antihistamine,12,90
I91U673710,Fundvir,Anti-inflammatory,12,80
I22Z804536,Applystatin,Antibiotic,12,400
B34F29520,Walkin,Anticoagulant,12,600
K42Y12590,Firezepam,Anticoagulant,12,600
I79D14787,Laughstatin,Diuretic,12,300
Z63J226958,Lightin,Analgesic,12,650
E63C255658,Yourselfin,Antipyretic,12,500
B97H534064,Listol,Immunosuppressant,12,400
R64W992662,Reachxone,Antihypertensive,12,120
F49L985762,Recordzepam,Antihypertensive,12,300
Z11M276119,Nool,Analgesic,12,120
A17H902520,Cityol,Respiratory,12,500
W12I912377,Earlyin,Diuretic,12,400
L8W973741,Howstatin,Antihypertensive,12,70
R53H735315,Recentcillin,Analgesic,12,60
J17C508248,Strategyol,Vitamin,12,500
U51L217218,Newstatin,Antifungal,12,350
B18L741811,Abilitystatin,Immunosuppressant,12,400
W55O36475,Hiscillin,Antibiotic,12,200
S59X727640,Againstzepam,Vitamin,12,120
R51N516321,Expertcillin,Antipyretic,12,105
T99O392114,Containol,Immunosuppressant,12,115
S55G420510,Themstatin,Antipyretic,12,350
D79B194009,Nextstatin,Anticoagulant,12,80
V35X487710,Whateverol,Antifungal,12,120
C64M475839,Intereststatin,Antihypertensive,12,400
I0C786727,Administrationin,Antihypertensive,12,300
G63G238918,Practicevir,Antipsychotic,12,120
B25H856954,Aroundvir,MuscleRelaxant,12,250
O39T380085,Nextin,Steroid,12,650
L28B9191,Myselfin,Antiviral,12,300
M16M490663,Matterol,MuscleRelaxant,12,150
S91X588367,Professionalcillin,Antipyretic,12,55
L46Y183953,Truthxone,Vaccine,12,65
N90L432184,Towardcillin,Antidepressant,12,90
Z31U30215,Onestatin,Anti-inflammatory,12,200
N83O908036,Rockstatin,Anti-inflammatory,12,250
T59W981043,Evercillin,Diuretic,12,110
X2B376465,Fivezepam,Antipyretic,12,50
U41Y166064,Seekcillin,Diuretic,12,105
M66E59597,Stuffcillin,Anti-inflammatory,12,100
Z13G333143,Intoin,Diuretic,12,450
Z22I270722,Directioncillin,Anticonvulsant,12,350
W11I610771,Newsvir,Antihypertensive,12,300
N18Y530433,Successfulxone,Antiviral,12,125
Y37C284723,Informationcillin,MuscleRelaxant,12,650
E77M886399,Backxone,Vaccine,12,250
D43U945707,Revealol,Respiratory,12,450
K74E467581,Possiblevir,Anticonvulsant,12,50
C64A975960,Internationalcillin,MuscleRelaxant,12,80
C91I944548,Continuevir,MuscleRelaxant,12,50
Z72O776596,Factorol,Vitamin,12,55
A98Y839879,Northzepam,Antihypertensive,12,500
J74H182736,Shakein,Respiratory,12,250
U21G418529,Letterstatin,Steroid,12,75
M87X941624,Memorystatin,Antipsychotic,12,120
B62W326852,Tonightzepam,Immunosuppressant,12,120
B58D489071,Betweenol,Vitamin,12,50
N89C617603,Similarin,Diuretic,12,115
J85W470657,Runxone,Analgesic,12,550
E88D55392,Billstatin,Respiratory,12,400
X62S967277,Variousol,Anticonvulsant,12,350
S11M880269,Defensestatin,Antidepressant,12,80
S40K816338,Mayxone,MuscleRelaxant,12,110
D69T503997,Patternzepam,Immunosuppressant,12,600
V65L437018,Sitstatin,MuscleRelaxant,12,105
W1A716908,Sincein,Antiviral,12,55
G89U917726,Powerxone,Antihistamine,12,65
Z2U641544,Interviewin,Antiviral,12,400
N3L160134,Thoughtzepam,Vaccine,12,450
H57O652415,Entervir,Vaccine,12,150
H11V7945,Checkvir,Diuretic,12,300
D46W675704,Behaviorin,Antipsychotic,12,500
K68D226961,Naturalzepam,Respiratory,12,150
S19D70000,Spaceol,Antifungal,12,100
T79K961657,Morningvir,MuscleRelaxant,12,150
W40F462171,Qualitystatin,Steroid,12,500
W81U235090,Fullol,Antifungal,12,85
W54A634025,Everybodystatin,Anti-inflammatory,12,200
O42D961723,Feelingcillin,Anti-inflammatory,12,300
L36U547139,Toostatin,Cardiovascular,12,300
Y88J99189,Choosein,Antiviral,12,550
X97A732705,Degreexone,Vaccine,12,300
T22A792306,Buildin,Antifungal,12,140
N32H454502,Hotelol,Antipyretic,12,95
L9Z687354,Holdvir,Respiratory,12,300
C91P491979,Ownerin,Cardiovascular,12,45
I15M176039,Wouldin,Respiratory,12,75
L87Z325624,Collegezepam,Antifungal,12,300
C56H416563,Sharein,Antifungal,12,250
N14E898187,Barvir,Antidepressant,12,300
Z27D705280,Summervir,Anticoagulant,12,250
B30J31657,Productstatin,Antifungal,12,250
S7Y708858,Meetingstatin,Anticonvulsant,12,300
D24Z60776,Termzepam,Antihypertensive,12,80
Q41G120327,Singleol,Antifungal,12,65
M52G257857,Smilezepam,Anticoagulant,12,65
F54P730791,Subjectzepam,Antiviral,12,55
W34X772260,Similarvir,Antifungal,12,70
V33C101438,Standxone,Antipyretic,12,550
A59G451521,Richvir,Antihistamine,12,50
F99R472507,Situationin,Antibiotic,12,90
V28W849949,Drugol,Antiviral,12,500
R27E498186,Newcillin,Cardiovascular,12,650
Y97Q557122,Democraticstatin,Analgesic,12,250
D31G379376,Teamin,Antidepressant,12,70
O27N337510,Imagineol,Vitamin,12,550
V13X970145,Ballstatin,Immunosuppressant,12,90
X16W288606,Buildvir,Steroid,12,600
M40Y862017,Languagexone,Anticonvulsant,12,95
R83E179708,Seatcillin,Diuretic,12,105
V57F352981,Rolevir,Vaccine,12,550
K22Z100223,Agencycillin,Antidepressant,12,100
Y34A145472,Artistin,Anticoagulant,12,300
I23U171113,Teamin,Respiratory,12,50
E82R809003,Remainvir,Antihistamine,12,300
H18G82297,Imagecillin,Vaccine,12,650
U49Y769669,Individualvir,Diuretic,12,50
R89Z660523,Downcillin,Antihypertensive,12,300
H49R112719,Meetingzepam,Immunosuppressant,12,650
H79K558975,Riskcillin,Antifungal,12,55
R54U549807,Minutecillin,Anticonvulsant,12,70
A73E817222,Whomzepam,Antiviral,12,250
J11M487183,Preparezepam,Antihistamine,12,350
W87K682668,Toozepam,Antibiotic,12,115
Z24K744039,Mrsstatin,Analgesic,12,400
I90U862439,Songvir,Antibiotic,12,350
T65R492160,Purposeol,Steroid,12,300
G95V708847,Raiseol,Analgesic,12,550
E19B783708,Sincexone,Steroid,12,100
